Date;Pays;Filière;Valeur (Mt)
2019-09;"Lituanie";"Biomasse";
2019-10;"Lituanie";"Biomasse";
2019-11;"Lituanie";"Biomasse";
2019-12;"Lituanie";"Biomasse";
2020-01;"Lituanie";"Biomasse";
2020-02;"Lituanie";"Biomasse";
2020-03;"Lituanie";"Biomasse";
2020-04;"Lituanie";"Biomasse";
2020-05;"Lituanie";"Biomasse";
2020-06;"Lituanie";"Biomasse";
2020-07;"Lituanie";"Biomasse";
2020-08;"Lituanie";"Biomasse";
2020-09;"Lituanie";"Biomasse";
2020-10;"Lituanie";"Biomasse";
2020-11;"Lituanie";"Biomasse";
2020-12;"Lituanie";"Biomasse";
2021-01;"Lituanie";"Biomasse";
2021-02;"Lituanie";"Biomasse";
2021-03;"Lituanie";"Biomasse";
2021-04;"Lituanie";"Biomasse";
2021-05;"Lituanie";"Biomasse";
2021-06;"Lituanie";"Biomasse";
2021-07;"Lituanie";"Biomasse";
2021-08;"Lituanie";"Biomasse";
2021-09;"Lituanie";"Biomasse";
2021-10;"Lituanie";"Biomasse";
2021-11;"Lituanie";"Biomasse";
2021-12;"Lituanie";"Biomasse";
2022-01;"Lituanie";"Biomasse";
2022-02;"Lituanie";"Biomasse";
2022-03;"Lituanie";"Biomasse";
2022-04;"Lituanie";"Biomasse";
2022-05;"Lituanie";"Biomasse";
2022-06;"Lituanie";"Biomasse";
2022-07;"Lituanie";"Biomasse";
2022-08;"Lituanie";"Biomasse";
2022-09;"Lituanie";"Biomasse";
2022-10;"Lituanie";"Biomasse";
2022-11;"Lituanie";"Biomasse";
2022-12;"Lituanie";"Biomasse";
2023-01;"Lituanie";"Biomasse";
2023-02;"Lituanie";"Biomasse";
2023-03;"Lituanie";"Biomasse";
2023-04;"Lituanie";"Biomasse";
2023-05;"Lituanie";"Biomasse";
2023-06;"Lituanie";"Biomasse";
2023-07;"Lituanie";"Biomasse";
2023-08;"Lituanie";"Biomasse";
2023-09;"Lituanie";"Biomasse";
2023-10;"Lituanie";"Biomasse";
2023-11;"Lituanie";"Biomasse";
2023-12;"Lituanie";"Biomasse";
2024-01;"Lituanie";"Biomasse";
2024-02;"Lituanie";"Biomasse";
2024-03;"Lituanie";"Biomasse";
2024-04;"Lituanie";"Biomasse";
2024-05;"Lituanie";"Biomasse";
2024-06;"Lituanie";"Biomasse";
2024-07;"Lituanie";"Biomasse";
2024-08;"Lituanie";"Biomasse";
2024-09;"Lituanie";"Biomasse";
2024-10;"Lituanie";"Biomasse";
2024-11;"Lituanie";"Biomasse";
2024-12;"Lituanie";"Biomasse";
2025-01;"Lituanie";"Biomasse";
2025-02;"Lituanie";"Biomasse";
2025-03;"Lituanie";"Biomasse";
2025-04;"Lituanie";"Biomasse";
2025-05;"Lituanie";"Biomasse";
2025-06;"Lituanie";"Biomasse";
2025-07;"Lituanie";"Biomasse";
2025-08;"Lituanie";"Biomasse";
2025-09;"Lituanie";"Biomasse";
2025-10;"Lituanie";"Biomasse";
2025-11;"Lituanie";"Biomasse";
2016-01;"Lituanie";"Eolien en mer";
2016-02;"Lituanie";"Eolien en mer";
2016-03;"Lituanie";"Eolien en mer";
2016-04;"Lituanie";"Eolien en mer";
2016-05;"Lituanie";"Eolien en mer";
2016-06;"Lituanie";"Eolien en mer";
2016-07;"Lituanie";"Eolien en mer";
2016-08;"Lituanie";"Eolien en mer";
2016-09;"Lituanie";"Eolien en mer";
2016-10;"Lituanie";"Eolien en mer";
2016-11;"Lituanie";"Eolien en mer";
2016-12;"Lituanie";"Eolien en mer";
2017-01;"Lituanie";"Eolien en mer";
2017-02;"Lituanie";"Eolien en mer";
2017-03;"Lituanie";"Eolien en mer";
2017-04;"Lituanie";"Eolien en mer";
2017-05;"Lituanie";"Eolien en mer";
2017-06;"Lituanie";"Eolien en mer";
2017-07;"Lituanie";"Eolien en mer";
2017-08;"Lituanie";"Eolien en mer";
2017-09;"Lituanie";"Eolien en mer";
2017-10;"Lituanie";"Eolien en mer";
2017-11;"Lituanie";"Eolien en mer";
2017-12;"Lituanie";"Eolien en mer";
2018-01;"Lituanie";"Eolien en mer";
2018-02;"Lituanie";"Eolien en mer";
2018-03;"Lituanie";"Eolien en mer";
2018-04;"Lituanie";"Eolien en mer";
2018-05;"Lituanie";"Eolien en mer";
2018-06;"Lituanie";"Eolien en mer";
2018-07;"Lituanie";"Eolien en mer";
2018-08;"Lituanie";"Eolien en mer";
2018-09;"Lituanie";"Eolien en mer";
2018-10;"Lituanie";"Eolien en mer";
2018-11;"Lituanie";"Eolien en mer";
2018-12;"Lituanie";"Eolien en mer";
2019-01;"Lituanie";"Eolien en mer";
2019-02;"Lituanie";"Eolien en mer";
2019-03;"Lituanie";"Eolien en mer";
2019-04;"Lituanie";"Eolien en mer";
2019-05;"Lituanie";"Eolien en mer";
2019-06;"Lituanie";"Eolien en mer";
2019-07;"Lituanie";"Eolien en mer";
2019-08;"Lituanie";"Eolien en mer";
2019-09;"Lituanie";"Eolien en mer";
2019-10;"Lituanie";"Eolien en mer";
2019-11;"Lituanie";"Eolien en mer";
2019-12;"Lituanie";"Eolien en mer";
2020-01;"Lituanie";"Eolien en mer";
2020-02;"Lituanie";"Eolien en mer";
2020-03;"Lituanie";"Eolien en mer";
2020-04;"Lituanie";"Eolien en mer";
2020-05;"Lituanie";"Eolien en mer";
2020-06;"Lituanie";"Eolien en mer";
2020-07;"Lituanie";"Eolien en mer";
2020-08;"Lituanie";"Eolien en mer";
2020-09;"Lituanie";"Eolien en mer";
2020-10;"Lituanie";"Eolien en mer";
2020-11;"Lituanie";"Eolien en mer";
2020-12;"Lituanie";"Eolien en mer";
2021-01;"Lituanie";"Eolien en mer";
2021-02;"Lituanie";"Eolien en mer";
2021-03;"Lituanie";"Eolien en mer";
2021-04;"Lituanie";"Eolien en mer";
2021-05;"Lituanie";"Eolien en mer";
2021-06;"Lituanie";"Eolien en mer";
2021-07;"Lituanie";"Eolien en mer";
2021-08;"Lituanie";"Eolien en mer";
2021-09;"Lituanie";"Eolien en mer";
2021-10;"Lituanie";"Eolien en mer";
2021-11;"Lituanie";"Eolien en mer";
2021-12;"Lituanie";"Eolien en mer";
2022-01;"Lituanie";"Eolien en mer";
2022-02;"Lituanie";"Eolien en mer";
2022-03;"Lituanie";"Eolien en mer";
2022-04;"Lituanie";"Eolien en mer";
2022-05;"Lituanie";"Eolien en mer";
2022-06;"Lituanie";"Eolien en mer";
2022-07;"Lituanie";"Eolien en mer";
2022-08;"Lituanie";"Eolien en mer";
2022-09;"Lituanie";"Eolien en mer";
2022-10;"Lituanie";"Eolien en mer";
2022-11;"Lituanie";"Eolien en mer";
2022-12;"Lituanie";"Eolien en mer";
2023-01;"Lituanie";"Eolien en mer";
2023-02;"Lituanie";"Eolien en mer";
2023-03;"Lituanie";"Eolien en mer";
2023-04;"Lituanie";"Eolien en mer";
2023-05;"Lituanie";"Eolien en mer";
2023-06;"Lituanie";"Eolien en mer";
2023-07;"Lituanie";"Eolien en mer";
2023-08;"Lituanie";"Eolien en mer";
2023-09;"Lituanie";"Eolien en mer";
2023-10;"Lituanie";"Eolien en mer";
2023-11;"Lituanie";"Eolien en mer";
2023-12;"Lituanie";"Eolien en mer";
2024-01;"Lituanie";"Eolien en mer";
2024-02;"Lituanie";"Eolien en mer";
2024-03;"Lituanie";"Eolien en mer";
2024-04;"Lituanie";"Eolien en mer";
2024-05;"Lituanie";"Eolien en mer";
2024-06;"Lituanie";"Eolien en mer";
2024-07;"Lituanie";"Eolien en mer";
2024-08;"Lituanie";"Eolien en mer";
2024-09;"Lituanie";"Eolien en mer";
2024-10;"Lituanie";"Eolien en mer";
2024-11;"Lituanie";"Eolien en mer";
2024-12;"Lituanie";"Eolien en mer";
2025-01;"Lituanie";"Eolien en mer";
2025-02;"Lituanie";"Eolien en mer";
2025-03;"Lituanie";"Eolien en mer";
2025-04;"Lituanie";"Eolien en mer";
2025-05;"Lituanie";"Eolien en mer";
2025-06;"Lituanie";"Eolien en mer";
2025-07;"Lituanie";"Eolien en mer";
2025-08;"Lituanie";"Eolien en mer";
2025-09;"Lituanie";"Eolien en mer";
2025-10;"Lituanie";"Eolien en mer";
2025-11;"Lituanie";"Eolien en mer";
2016-01;"Lituanie";"Solaire";
2016-02;"Lituanie";"Solaire";
2016-03;"Lituanie";"Solaire";
2016-04;"Lituanie";"Solaire";
2016-05;"Lituanie";"Solaire";
2016-06;"Lituanie";"Solaire";
2016-07;"Lituanie";"Solaire";
2016-08;"Lituanie";"Solaire";
2016-09;"Lituanie";"Solaire";
2016-10;"Lituanie";"Solaire";
2016-11;"Lituanie";"Solaire";
2016-12;"Lituanie";"Solaire";
2017-01;"Lituanie";"Solaire";
2017-02;"Lituanie";"Solaire";
2017-03;"Lituanie";"Solaire";
2017-04;"Lituanie";"Solaire";
2017-05;"Lituanie";"Solaire";
2017-06;"Lituanie";"Solaire";
2017-07;"Lituanie";"Solaire";
2017-08;"Lituanie";"Solaire";
2017-09;"Lituanie";"Solaire";
2017-10;"Lituanie";"Solaire";
2017-11;"Lituanie";"Solaire";
2017-12;"Lituanie";"Solaire";
2018-01;"Lituanie";"Solaire";
2018-02;"Lituanie";"Solaire";
2018-03;"Lituanie";"Solaire";
2018-04;"Lituanie";"Solaire";
2018-05;"Lituanie";"Solaire";
2018-06;"Lituanie";"Solaire";
2018-07;"Lituanie";"Solaire";
2018-08;"Lituanie";"Solaire";
2018-09;"Lituanie";"Solaire";
2018-10;"Lituanie";"Solaire";
2018-11;"Lituanie";"Solaire";
2018-12;"Lituanie";"Solaire";
2019-01;"Lituanie";"Solaire";
2019-02;"Lituanie";"Solaire";
2019-03;"Lituanie";"Solaire";
2019-04;"Lituanie";"Solaire";
2019-05;"Lituanie";"Solaire";
2019-06;"Lituanie";"Solaire";
2019-07;"Lituanie";"Solaire";
2019-08;"Lituanie";"Solaire";
2019-09;"Lituanie";"Solaire";
2019-10;"Lituanie";"Solaire";
2019-11;"Lituanie";"Solaire";
2019-12;"Lituanie";"Solaire";
2020-01;"Lituanie";"Solaire";
2020-02;"Lituanie";"Solaire";
2020-03;"Lituanie";"Solaire";
2020-04;"Lituanie";"Solaire";
2020-05;"Lituanie";"Solaire";
2020-06;"Lituanie";"Solaire";
2020-07;"Lituanie";"Solaire";
2020-08;"Lituanie";"Solaire";
2020-09;"Lituanie";"Solaire";
2020-10;"Lituanie";"Solaire";
2020-11;"Lituanie";"Solaire";
2020-12;"Lituanie";"Solaire";
2021-01;"Lituanie";"Solaire";
2021-02;"Lituanie";"Solaire";
2021-03;"Lituanie";"Solaire";
2021-04;"Lituanie";"Solaire";
2021-05;"Lituanie";"Solaire";
2021-06;"Lituanie";"Solaire";
2021-07;"Lituanie";"Solaire";
2021-08;"Lituanie";"Solaire";
2021-09;"Lituanie";"Solaire";
2021-10;"Lituanie";"Solaire";
2021-11;"Lituanie";"Solaire";
2021-12;"Lituanie";"Solaire";
2022-01;"Lituanie";"Solaire";
2022-02;"Lituanie";"Solaire";
2022-03;"Lituanie";"Solaire";
2022-04;"Lituanie";"Solaire";
2022-05;"Lituanie";"Solaire";
2022-06;"Lituanie";"Solaire";
2022-07;"Lituanie";"Solaire";
2022-08;"Lituanie";"Solaire";
2022-09;"Lituanie";"Solaire";
2022-10;"Lituanie";"Solaire";
2022-11;"Lituanie";"Solaire";
2022-12;"Lituanie";"Solaire";
2023-01;"Lituanie";"Solaire";
2023-02;"Lituanie";"Solaire";
2023-03;"Lituanie";"Solaire";
2023-04;"Lituanie";"Solaire";
2023-05;"Lituanie";"Solaire";
2023-06;"Lituanie";"Solaire";
2023-07;"Lituanie";"Solaire";
2023-08;"Lituanie";"Solaire";
2023-09;"Lituanie";"Solaire";
2023-10;"Lituanie";"Solaire";
2023-11;"Lituanie";"Solaire";
2023-12;"Lituanie";"Solaire";
2024-01;"Lituanie";"Solaire";
2024-02;"Lituanie";"Solaire";
2024-03;"Lituanie";"Solaire";
2024-04;"Lituanie";"Solaire";
2024-05;"Lituanie";"Solaire";
2024-06;"Lituanie";"Solaire";
2024-07;"Lituanie";"Solaire";
2024-08;"Lituanie";"Solaire";
2024-09;"Lituanie";"Solaire";
2024-10;"Lituanie";"Solaire";
2024-11;"Lituanie";"Solaire";
2024-12;"Lituanie";"Solaire";
2025-01;"Lituanie";"Solaire";
2025-02;"Lituanie";"Solaire";
2025-03;"Lituanie";"Solaire";
2025-04;"Lituanie";"Solaire";
2025-05;"Lituanie";"Solaire";
2025-06;"Lituanie";"Solaire";
2025-07;"Lituanie";"Solaire";
2025-08;"Lituanie";"Solaire";
2025-09;"Lituanie";"Solaire";
2025-10;"Lituanie";"Solaire";
2025-11;"Lituanie";"Solaire";
2016-01;"Lituanie";"Hydraulique";
2016-02;"Lituanie";"Hydraulique";
2016-03;"Lituanie";"Hydraulique";
2016-04;"Lituanie";"Hydraulique";
2016-05;"Lituanie";"Hydraulique";
2016-06;"Lituanie";"Hydraulique";
2016-07;"Lituanie";"Hydraulique";
2016-08;"Lituanie";"Hydraulique";
2016-09;"Lituanie";"Hydraulique";
2016-10;"Lituanie";"Hydraulique";
2016-11;"Lituanie";"Hydraulique";
2016-12;"Lituanie";"Hydraulique";
2017-01;"Lituanie";"Hydraulique";
2017-02;"Lituanie";"Hydraulique";
2017-03;"Lituanie";"Hydraulique";
2017-04;"Lituanie";"Hydraulique";
2017-05;"Lituanie";"Hydraulique";
2017-06;"Lituanie";"Hydraulique";
2017-07;"Lituanie";"Hydraulique";
2017-08;"Lituanie";"Hydraulique";
2017-09;"Lituanie";"Hydraulique";
2017-10;"Lituanie";"Hydraulique";
2017-11;"Lituanie";"Hydraulique";
2017-12;"Lituanie";"Hydraulique";
2018-01;"Lituanie";"Hydraulique";
2018-02;"Lituanie";"Hydraulique";
2018-03;"Lituanie";"Hydraulique";
2018-04;"Lituanie";"Hydraulique";
2018-05;"Lituanie";"Hydraulique";
2018-06;"Lituanie";"Hydraulique";
2018-07;"Lituanie";"Hydraulique";
2018-08;"Lituanie";"Hydraulique";
2018-09;"Lituanie";"Hydraulique";
2018-10;"Lituanie";"Hydraulique";
2018-11;"Lituanie";"Hydraulique";
2018-12;"Lituanie";"Hydraulique";
2019-01;"Lituanie";"Hydraulique";
2019-02;"Lituanie";"Hydraulique";
2019-03;"Lituanie";"Hydraulique";
2019-04;"Lituanie";"Hydraulique";
2019-05;"Lituanie";"Hydraulique";
2019-06;"Lituanie";"Hydraulique";
2019-07;"Lituanie";"Hydraulique";
2019-08;"Lituanie";"Hydraulique";
2019-09;"Lituanie";"Hydraulique";
2019-10;"Lituanie";"Hydraulique";
2019-11;"Lituanie";"Hydraulique";
2019-12;"Lituanie";"Hydraulique";
2020-01;"Lituanie";"Hydraulique";
2020-02;"Lituanie";"Hydraulique";
2020-03;"Lituanie";"Hydraulique";
2020-04;"Lituanie";"Hydraulique";
2020-05;"Lituanie";"Hydraulique";
2020-06;"Lituanie";"Hydraulique";
2020-07;"Lituanie";"Hydraulique";
2020-08;"Lituanie";"Hydraulique";
2020-09;"Lituanie";"Hydraulique";
2020-10;"Lituanie";"Hydraulique";
2020-11;"Lituanie";"Hydraulique";
2020-12;"Lituanie";"Hydraulique";
2021-01;"Lituanie";"Hydraulique";
2021-02;"Lituanie";"Hydraulique";
2021-03;"Lituanie";"Hydraulique";
2021-04;"Lituanie";"Hydraulique";
2021-05;"Lituanie";"Hydraulique";
2021-06;"Lituanie";"Hydraulique";
2021-07;"Lituanie";"Hydraulique";
2021-08;"Lituanie";"Hydraulique";
2021-09;"Lituanie";"Hydraulique";
2021-10;"Lituanie";"Hydraulique";
2021-11;"Lituanie";"Hydraulique";
2021-12;"Lituanie";"Hydraulique";
2022-01;"Lituanie";"Hydraulique";
2022-02;"Lituanie";"Hydraulique";
2022-03;"Lituanie";"Hydraulique";
2022-04;"Lituanie";"Hydraulique";
2022-05;"Lituanie";"Hydraulique";
2022-06;"Lituanie";"Hydraulique";
2022-07;"Lituanie";"Hydraulique";
2022-08;"Lituanie";"Hydraulique";
2022-09;"Lituanie";"Hydraulique";
2022-10;"Lituanie";"Hydraulique";
2022-11;"Lituanie";"Hydraulique";
2022-12;"Lituanie";"Hydraulique";
2023-01;"Lituanie";"Hydraulique";
2023-02;"Lituanie";"Hydraulique";
2023-03;"Lituanie";"Hydraulique";
2023-04;"Lituanie";"Hydraulique";
2023-05;"Lituanie";"Hydraulique";
2023-06;"Lituanie";"Hydraulique";
2023-07;"Lituanie";"Hydraulique";
2023-08;"Lituanie";"Hydraulique";
2023-09;"Lituanie";"Hydraulique";
2023-10;"Lituanie";"Hydraulique";
2023-11;"Lituanie";"Hydraulique";
2023-12;"Lituanie";"Hydraulique";
2024-01;"Lituanie";"Hydraulique";
2024-02;"Lituanie";"Hydraulique";
2024-03;"Lituanie";"Hydraulique";
2024-04;"Lituanie";"Hydraulique";
2024-05;"Lituanie";"Hydraulique";
2024-06;"Lituanie";"Hydraulique";
2024-07;"Lituanie";"Hydraulique";
2024-08;"Lituanie";"Hydraulique";
2024-09;"Lituanie";"Hydraulique";
2024-10;"Lituanie";"Hydraulique";
2024-11;"Lituanie";"Hydraulique";
2024-12;"Lituanie";"Hydraulique";
2025-01;"Lituanie";"Hydraulique";
2025-02;"Lituanie";"Hydraulique";
2025-03;"Lituanie";"Hydraulique";
2025-04;"Lituanie";"Hydraulique";
2025-05;"Lituanie";"Hydraulique";
2025-06;"Lituanie";"Hydraulique";
2025-07;"Lituanie";"Hydraulique";
2025-08;"Lituanie";"Hydraulique";
2025-09;"Lituanie";"Hydraulique";
2025-10;"Lituanie";"Hydraulique";
2025-11;"Lituanie";"Hydraulique";
2016-01;"Lituanie";"Fioul";0,02348526
2016-02;"Lituanie";"Fioul";0,011387352
2016-03;"Lituanie";"Fioul";0,009833203
2016-04;"Lituanie";"Fioul";0,010700635
2016-05;"Lituanie";"Fioul";0,012979182
2016-06;"Lituanie";"Fioul";0,009777835
2016-07;"Lituanie";"Fioul";0,011320449
2016-08;"Lituanie";"Fioul";0,008996531
2016-09;"Lituanie";"Fioul";0,007030198
2016-10;"Lituanie";"Fioul";0,008798898
2016-11;"Lituanie";"Fioul";0,008123716
2016-12;"Lituanie";"Fioul";0,007611562
2017-01;"Lituanie";"Fioul";0,005871315
2017-02;"Lituanie";"Fioul";0,00477549
2017-03;"Lituanie";"Fioul";0,007225524
2017-04;"Lituanie";"Fioul";0,005331477
2017-05;"Lituanie";"Fioul";0,007168618
2017-06;"Lituanie";"Fioul";0,007966071
2017-07;"Lituanie";"Fioul";0,007732295
2017-08;"Lituanie";"Fioul";0,007710763
2017-09;"Lituanie";"Fioul";0,007826882
2017-10;"Lituanie";"Fioul";0,007391628
2017-11;"Lituanie";"Fioul";0,007107867
2017-12;"Lituanie";"Fioul";0,007415467
2018-01;"Lituanie";"Fioul";
2018-02;"Lituanie";"Fioul";
2018-03;"Lituanie";"Fioul";
2018-04;"Lituanie";"Fioul";
2018-05;"Lituanie";"Fioul";
2018-06;"Lituanie";"Fioul";
2018-07;"Lituanie";"Fioul";
2018-08;"Lituanie";"Fioul";
2018-09;"Lituanie";"Fioul";
2018-10;"Lituanie";"Fioul";
2018-11;"Lituanie";"Fioul";
2018-12;"Lituanie";"Fioul";
2019-01;"Lituanie";"Fioul";
2019-02;"Lituanie";"Fioul";
2019-03;"Lituanie";"Fioul";
2019-04;"Lituanie";"Fioul";
2019-05;"Lituanie";"Fioul";
2019-06;"Lituanie";"Fioul";
2019-07;"Lituanie";"Fioul";
2019-08;"Lituanie";"Fioul";
2019-09;"Lituanie";"Fioul";
2019-10;"Lituanie";"Fioul";
2019-11;"Lituanie";"Fioul";
2019-12;"Lituanie";"Fioul";
2020-01;"Lituanie";"Fioul";
2020-02;"Lituanie";"Fioul";
2020-03;"Lituanie";"Fioul";
2020-04;"Lituanie";"Fioul";
2020-05;"Lituanie";"Fioul";
2020-06;"Lituanie";"Fioul";
2020-07;"Lituanie";"Fioul";
2020-08;"Lituanie";"Fioul";
2020-09;"Lituanie";"Fioul";
2020-10;"Lituanie";"Fioul";
2020-11;"Lituanie";"Fioul";
2020-12;"Lituanie";"Fioul";
2021-01;"Lituanie";"Fioul";
2021-02;"Lituanie";"Fioul";
2021-03;"Lituanie";"Fioul";
2021-04;"Lituanie";"Fioul";
2021-05;"Lituanie";"Fioul";
2021-06;"Lituanie";"Fioul";
2021-07;"Lituanie";"Fioul";
2021-08;"Lituanie";"Fioul";
2021-09;"Lituanie";"Fioul";
2021-10;"Lituanie";"Fioul";
2021-11;"Lituanie";"Fioul";
2021-12;"Lituanie";"Fioul";
2022-01;"Lituanie";"Fioul";
2022-02;"Lituanie";"Fioul";
2022-03;"Lituanie";"Fioul";
2022-04;"Lituanie";"Fioul";
2022-05;"Lituanie";"Fioul";
2022-06;"Lituanie";"Fioul";
2022-07;"Lituanie";"Fioul";
2022-08;"Lituanie";"Fioul";
2022-09;"Lituanie";"Fioul";
2022-10;"Lituanie";"Fioul";
2022-11;"Lituanie";"Fioul";
2022-12;"Lituanie";"Fioul";
2023-01;"Lituanie";"Fioul";
2023-02;"Lituanie";"Fioul";
2023-03;"Lituanie";"Fioul";
2023-04;"Lituanie";"Fioul";
2023-05;"Lituanie";"Fioul";
2023-06;"Lituanie";"Fioul";
2023-07;"Lituanie";"Fioul";
2023-08;"Lituanie";"Fioul";
2023-09;"Lituanie";"Fioul";
2023-10;"Lituanie";"Fioul";
2023-11;"Lituanie";"Fioul";
2023-12;"Lituanie";"Fioul";
2024-01;"Lituanie";"Fioul";
2024-02;"Lituanie";"Fioul";
2024-03;"Lituanie";"Fioul";
2024-04;"Lituanie";"Fioul";
2024-05;"Lituanie";"Fioul";
2024-06;"Lituanie";"Fioul";
2024-07;"Lituanie";"Fioul";
2024-08;"Lituanie";"Fioul";
2024-09;"Lituanie";"Fioul";
2024-10;"Lituanie";"Fioul";
2024-11;"Lituanie";"Fioul";
2024-12;"Lituanie";"Fioul";
2025-01;"Lituanie";"Fioul";
2025-02;"Lituanie";"Fioul";
2025-03;"Lituanie";"Fioul";
2025-04;"Lituanie";"Fioul";
2025-05;"Lituanie";"Fioul";
2025-06;"Lituanie";"Fioul";
2025-07;"Lituanie";"Fioul";
2025-08;"Lituanie";"Fioul";
2025-09;"Lituanie";"Fioul";
2025-10;"Lituanie";"Fioul";
2025-11;"Lituanie";"Fioul";
2016-01;"Lituanie";"Gaz";0,0455358
2016-02;"Lituanie";"Gaz";0,015812685
2016-03;"Lituanie";"Gaz";0,018721095
2016-04;"Lituanie";"Gaz";0,018593205
2016-05;"Lituanie";"Gaz";0,027476775
2016-06;"Lituanie";"Gaz";0,033241395
2016-07;"Lituanie";"Gaz";0,019574565
2016-08;"Lituanie";"Gaz";0,012256995
2016-09;"Lituanie";"Gaz";0,041814375
2016-10;"Lituanie";"Gaz";0,01687278
2016-11;"Lituanie";"Gaz";0,075350265
2016-12;"Lituanie";"Gaz";0,04508427
2017-01;"Lituanie";"Gaz";0,021882675
2017-02;"Lituanie";"Gaz";0,01702503
2017-03;"Lituanie";"Gaz";0,018896835
2017-04;"Lituanie";"Gaz";0,01777932
2017-05;"Lituanie";"Gaz";0,02921895
2017-06;"Lituanie";"Gaz";0,017689275
2017-07;"Lituanie";"Gaz";0,004500075
2017-08;"Lituanie";"Gaz";0,010470015
2017-09;"Lituanie";"Gaz";0,01574439
2017-10;"Lituanie";"Gaz";0,01617243
2017-11;"Lituanie";"Gaz";0,019370985
2017-12;"Lituanie";"Gaz";0,01736512605
2018-01;"Lituanie";"Gaz";0,0152046681
2018-02;"Lituanie";"Gaz";0,01350877275
2018-03;"Lituanie";"Gaz";0,0178759683
2018-04;"Lituanie";"Gaz";0,014165427
2018-05;"Lituanie";"Gaz";0,0143154411
2018-06;"Lituanie";"Gaz";0,0006309501
2018-07;"Lituanie";"Gaz";0,000377754
2018-08;"Lituanie";"Gaz";0,0193187415
2018-09;"Lituanie";"Gaz";0,00938842665
2018-10;"Lituanie";"Gaz";0,0075439092
2018-11;"Lituanie";"Gaz";0,0003215346
2018-12;"Lituanie";"Gaz";0,0010462707
2019-01;"Lituanie";"Gaz";0,01290484485
2019-02;"Lituanie";"Gaz";0,01433216685
2019-03;"Lituanie";"Gaz";0,01675764855
2019-04;"Lituanie";"Gaz";0,01418047365
2019-05;"Lituanie";"Gaz";0,01492235745
2019-06;"Lituanie";"Gaz";0,01339554225
2019-07;"Lituanie";"Gaz";0,01276918575
2019-08;"Lituanie";"Gaz";0,0111951165
2019-09;"Lituanie";"Gaz";0,0175662657
2019-10;"Lituanie";"Gaz";0,0166995021
2019-11;"Lituanie";"Gaz";0,0143815785
2019-12;"Lituanie";"Gaz";0,01508332485
2020-01;"Lituanie";"Gaz";0,01546495905
2020-02;"Lituanie";"Gaz";0,0270130911
2020-03;"Lituanie";"Gaz";0,02117767485
2020-04;"Lituanie";"Gaz";0,01939622805
2020-05;"Lituanie";"Gaz";0,0455635965
2020-06;"Lituanie";"Gaz";0,0840474549
2020-07;"Lituanie";"Gaz";0,0840223293
2020-08;"Lituanie";"Gaz";0,1046719098
2020-09;"Lituanie";"Gaz";0,08601514695
2020-10;"Lituanie";"Gaz";0,057763215
2020-11;"Lituanie";"Gaz";0,053923557
2020-12;"Lituanie";"Gaz";0,06699433695
2021-01;"Lituanie";"Gaz";0,04766005725
2021-02;"Lituanie";"Gaz";0,04802865885
2021-03;"Lituanie";"Gaz";0,0429041196
2021-04;"Lituanie";"Gaz";0,03524211225
2021-05;"Lituanie";"Gaz";0,0284999559
2021-06;"Lituanie";"Gaz";0,07317691365
2021-07;"Lituanie";"Gaz";0,0479583585
2021-08;"Lituanie";"Gaz";0,02549082165
2021-09;"Lituanie";"Gaz";0,0715280853
2021-10;"Lituanie";"Gaz";0,02209114005
2021-11;"Lituanie";"Gaz";0,00919382505
